行業別大類,行業別中類,行業別小類,月份,售電量
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,09,62294141
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,09,29409012
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,09,26754776
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,09,14999512
C.製造業,08 食品及飲料製造業,085 乳品製造業,09,32653134
C.製造業,08 食品及飲料製造業,086 碾穀、磨粉及澱粉製品製造業,09,21130618
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,09,34355569
C.製造業,08 食品及飲料製造業,089 其他食品製造業,09,201663047
C.製造業,09 飲料製造業,091 酒精飲料製造業,09,12130792
C.製造業,09 飲料製造業,092 非酒精飲料製造業,09,21079159
C.製造業,10菸草製造業,,09,4279844
C.製造業,11 紡織業,111 紡紗業,09,75619993
C.製造業,11 紡織業,112 織布業,09,125004464
C.製造業,11 紡織業,113 不織布業,09,21895097
C.製造業,11 紡織業,114 染整業,09,45534595
C.製造業,11 紡織業,115 紡織品製造業,09,22362361
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,09,8825121
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,09,3465608
C.製造業,13 皮革、毛皮及其製品製造業,,09,9342309
C.製造業,14 木竹製品製造業,,09,10651031
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,09,75682677
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,09,26954290
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,09,29959878
C.製造業,16 印刷及資料儲存媒體複製業,,09,39375966
C.製造業,17 石油及煤製品製造業,,09,105851653
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,09,484974138
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,09,14616989
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,09,217241333
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,09,116156092
